schoolID,game_sport_year_ctl_id,org_id,schoolName,schoolStatsURL,rdStatsURL,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-100,1998-99,1997-98,1996-97,1995-96,1994-95,1993-94,1992-93,1991-92,1990-91,1989-90,1988-89,1987-88,1986-87,1985-86,1984-85,1983-84,1982-83,1981-82,1980-81,1979-80,1978-79,1977-78,1976-77,1975-76,1974-75,1973-74,1972-73,1971-72,1970-71,1969-70,1968-69,1967-68,1966-67,1965-66,1964-65,1963-64,1962-63,1961-62,1960-61,1959-60,1958-59,1957-58,1956-57,1955-56,1954-55,1953-54,1952-53,1951-52,1950-51,1949-50,1948-49,1947-48,1946-47,1945-46,1944-45,1943-44,1942-43,1941-42,1940-41,1939-40,1938-39,1937-38,1936-37,1935-36,1934-35,1933-34,1932-33,1931-32,1930-31,1929-30,1928-29,1927-28,1926-27,1925-26,1924-25,1923-24,1922-23,1921-22,1920-21,1919-20,1918-19,1917-18,1916-17,1915-16,1914-15,1913-14,1912-13,1911-12,1910-11,1909-10,1908-09,1907-08,1906-07,1905-06,1904-05,1903-04,1902-03,1901-02,1900-01,1899-100,1898-99,1897-98,1896-97,1895-96,1894-95,1893-94,1892-93,1891-92,1890-91,1889-90,1888-89,1887-88,1886-87,1885-86,1884-85,1883-84,1882-83,1881-82,1880-81,1879-80,1878-79,1877-78,1876-77,1875-76,1874-75,1873-74,1872-73,1871-72,1870-71,1869-70
478039,14900,367,Louisville,https://stats.ncaa.org/team/367/14900,https://stats.ncaa.org/teams/478039,478039,449833,113575,66629,19663,83601,62731,15996,137775,137194,405330,254761,404647,254088,136525,334457,135818,127431,360367,218506,217840,368282,135156,217184,134503,253440,176557,175907,367630,366978,366333,133858,133221,333823,365702,216557,252813,132594,252191,365083,131979,364469,175294,297169,131374,215949,363865,251594,130786,296584,174710,130209,404060,296009,251015,295439,215372,294880,174154,214822,214269,294329,129654,129109,333253,403510,402972,213725,293782,213181,250462,332711,402432,363305,293265,212667,173633,212166,401913,249938,128584,173128,401404,362794,249426,332195,172623,248926,292762,362294,248434,128083,292273,211676,361816,211215,361370,172167,210789,360957,210386,369426,177606,139427,298695,298331,406575,139076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478040,14900,388,Marshall,https://stats.ncaa.org/team/388/14900,https://stats.ncaa.org/teams/478040,478040,449834,113576,66630,19664,83602,62732,15997,137778,137204,405340,254771,404658,254099,136536,334468,135830,127443,360379,218518,217852,368294,135168,217196,134515,253452,176569,175919,367642,366990,366345,133870,133233,333835,365714,216568,252824,132605,252202,365094,131989,364479,175303,297178,131383,215958,363874,251603,130795,296593,174719,130218,404069,296018,251024,295449,215381,294889,174163,214832,214279,294339,129664,129119,333263,403520,402982,213735,293793,213192,250473,332722,402443,363315,293274,212675,173641,212176,401923,249949,128594,173138,401414,362804,249436,332205,172633,248936,292772,362304,248444,128093,292283,211685,361825,211224,361379,172176,210796,360964,210393,369432,177613,139434,298702,298338,406581,139082,297998,138752,369091,255923,219560,255615,406270,138444,138148,219266,177312,405993,334999,368816,255345,297728,177065,,,,,,,,,,,,,,,,,,,,,,,,,,
478041,14900,392,Maryland,https://stats.ncaa.org/team/392/14900,https://stats.ncaa.org/teams/478041,478041,449835,113577,66631,19665,83603,62733,15998,137779,137205,405341,254772,404659,254100,136537,334469,135831,127444,360380,218519,217853,368295,135169,217197,134516,253453,176570,175920,367643,366991,366346,133871,133234,333836,365715,216569,252825,132606,252203,365095,131990,364480,175304,297179,131384,215959,363875,251604,130796,296594,174720,130219,404070,296019,251025,295450,215382,294890,174164,214833,214280,294340,129665,129120,333264,403521,402983,213736,293794,213193,250474,332723,402444,363316,293275,212676,173642,212177,401924,249950,128595,173139,401415,362805,249437,332206,172634,248937,292773,362305,248445,128094,292284,211686,361826,211225,361380,172177,210797,360965,210394,369433,177614,139435,298703,298339,406582,139083,297999,138753,369092,255924,219561,255616,406271,138445,138149,219267,177313,405994,335000,368817,255346,297729,177066,219029,139800,219858,,,,,,,,,,,,,,,,,,,,,,,
478042,14900,400,Massachusetts,https://stats.ncaa.org/team/400/14900,https://stats.ncaa.org/teams/478042,478042,449836,113578,66632,19666,83604,62734,15999,137780,137209,405345,254776,404663,254104,136541,334473,135835,127448,360384,218523,217857,368299,135173,217201,134520,253457,176574,175924,367647,366995,366350,133875,133237,333839,365718,216572,252828,132609,252206,365098,131994,364484,175308,297183,131388,215963,363879,251607,130799,296597,174723,130222,404073,296022,251028,295453,215384,294892,174166,214835,214282,294342,129667,129122,333266,403523,402985,213738,293796,213195,250476,332725,402446,363318,293277,212678,173644,212179,401926,249952,128597,173141,401417,362807,249439,332208,172636,248939,292775,362307,248447,128096,292286,211688,361828,211227,361382,172179,210799,360967,210396,369435,177616,139437,298705,298341,406584,139085,298001,138755,369094,255926,219563,255618,406273,138447,138151,219269,177315,405996,335002,368819,255348,297731,177068,219031,139802,219860,177905,256246,298971,335176,139689,256172,219764,256134,299043,335243,335215,299016,177989,,,,,,,,,,
478043,14900,404,Memphis,https://stats.ncaa.org/team/404/14900,https://stats.ncaa.org/teams/478043,478043,449837,113579,66633,19667,83605,62735,16000,137782,137211,405347,254778,404665,254106,136543,334475,135837,127450,360387,218526,217860,368302,135176,217204,134523,253460,176577,175927,367650,366998,366353,133878,133239,333841,365720,216574,252830,132611,252208,365100,131996,364486,175310,297185,131390,215965,363881,251609,130801,296599,174725,130224,404075,296024,251030,295455,215386,294894,174168,214837,214284,294344,129669,129124,333268,403525,402987,213740,293798,213196,250477,332726,402447,363319,293278,212679,173645,212180,401927,249953,128598,173142,401418,362808,249440,332209,172637,248940,292776,362308,248448,128097,292287,211689,361829,211228,361383,172180,210800,360968,210397,369436,177617,139438,298706,298342,406585,139086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478045,14900,415,Miami (FL),https://stats.ncaa.org/team/415/14900,https://stats.ncaa.org/teams/478045,478045,449839,113581,66635,19669,83607,62737,16002,137784,137217,405353,254784,404671,254112,136549,334481,135843,127456,360393,218532,217866,368308,135182,217210,134528,253465,176582,175932,367655,367003,366358,133882,133243,333845,365723,216577,252833,132614,252211,365102,131998,364488,175312,297187,131392,215967,363883,251611,130803,296601,174727,130226,404077,296026,251032,295457,215388,294896,174170,214839,214286,294346,129671,129126,333270,403527,402989,213742,293800,213198,250479,332728,402449,363321,293280,212681,173647,212182,401930,249956,128601,173145,401421,362811,249443,332212,172640,248943,292779,362311,248451,128100,292290,211692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478044,14900,414,Miami (OH),https://stats.ncaa.org/team/414/14900,https://stats.ncaa.org/teams/478044,478044,449838,113580,66634,19668,83606,62736,16001,137783,137216,405352,254783,404670,254111,136548,334480,135842,127455,360392,218531,217865,368307,135181,217209,134527,253464,176581,175931,367654,367002,366357,133881,133242,333844,365722,216576,252832,132613,252210,365101,131997,364487,175311,297186,131391,215966,363882,251610,130802,296600,174726,130225,404076,296025,251031,295456,215387,294895,174169,214838,214285,294345,129670,129125,333269,403526,402988,213741,293799,213197,250478,332727,402448,363320,293279,212680,173646,212181,401929,249955,128600,173144,401420,362810,249442,332211,172639,248942,292778,362310,248450,128099,292289,211691,361831,211230,361385,172182,210802,360970,210399,369437,177618,139440,298708,298344,406587,139088,298003,138757,369096,255928,219565,255620,406274,138448,138153,219270,177316,405997,335003,368820,255350,297733,177069,219033,139803,219862,177906,256247,298972,335177,,,,,,,,,,,,,,,,,,,
478047,14900,418,Michigan,https://stats.ncaa.org/team/418/14900,https://stats.ncaa.org/teams/478047,478047,449841,113583,66637,19671,83609,62739,16004,137786,137220,405356,254787,404674,254115,136552,334484,135846,127459,360396,218535,217869,368311,135185,217213,134531,253468,176585,175935,367658,367006,366361,133885,133246,333848,365726,216580,252836,132617,252214,365105,132001,364491,175315,297190,131395,215970,363886,251614,130806,296604,174730,130229,404080,296029,251035,295460,215391,294899,174173,214842,214289,294349,129674,129129,333273,403530,402992,213745,293803,213201,250482,332731,402452,363324,293283,212684,173650,212185,401933,249959,128604,173148,401424,362814,249446,332215,172643,248946,292782,362314,248454,128103,292293,211695,361834,211233,361388,172185,210805,360973,210401,369439,177620,139442,298710,298346,406589,139090,298005,138759,369098,255930,219567,255622,406276,138450,138155,219272,177318,405999,335005,368822,255352,297735,177070,219034,139804,219863,177907,256248,298973,335178,139690,256173,219765,256135,299044,335244,335216,299017,177990,,,,,,,,,,
478046,14900,416,Michigan St.,https://stats.ncaa.org/team/416/14900,https://stats.ncaa.org/teams/478046,478046,449840,113582,66636,19670,83608,62738,16003,137785,137218,405354,254785,404672,254113,136550,334482,135844,127457,360394,218533,217867,368309,135183,217211,134529,253466,176583,175933,367656,367004,366359,133883,133244,333846,365724,216578,252834,132615,252212,365103,131999,364489,175313,297188,131393,215968,363884,251612,130804,296602,174728,130227,404078,296027,251033,295458,215389,294897,174171,214840,214287,294347,129672,129127,333271,403528,402990,213743,293801,213199,250480,332729,402450,363322,293281,212682,173648,212183,401931,249957,128602,173146,401422,362812,249444,332213,172641,248944,292780,362312,248452,128101,292291,211693,361832,211231,361386,172183,210803,360971,210400,369438,177619,139441,298709,298345,406588,139089,298004,138758,369097,255929,219566,255621,406275,138449,138154,219271,177317,405998,335004,368821,255351,297734,,,,,,,,,,,,,,,,,,,,,,,,,,,
478048,14900,419,Middle Tenn.,https://stats.ncaa.org/team/419/14900,https://stats.ncaa.org/teams/478048,478048,449842,113584,66638,19672,83610,62740,16005,137787,137221,405357,254788,404675,254116,136553,334485,135847,127460,360397,218536,217870,368312,135186,217214,134532,253469,176586,175936,367659,367007,366362,133886,133247,333849,365727,216581,252837,132618,252215,365106,132002,364492,175316,297191,131396,215971,363887,251615,130807,296605,174731,130230,404081,296030,251036,295461,215392,294900,174174,214843,214290,294350,129675,129130,333274,403531,402993,213746,293804,213202,250483,332732,402453,363325,293284,212685,173651,212186,401934,249960,128605,173149,401425,362815,249447,332216,172644,248947,292783,362315,248455,128104,292294,211696,361835,211234,361389,172186,210806,360974,210402,369440,177621,139443,298711,298347,406590,139091,298006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478049,14900,428,Minnesota,https://stats.ncaa.org/team/428/14900,https://stats.ncaa.org/teams/478049,478049,449843,113585,66639,19673,83611,62741,16006,137788,137228,405364,254795,404682,254123,136560,334492,135854,127467,360404,218543,217877,368319,135193,217221,134539,253476,176593,175943,367666,367014,366369,133893,133254,333856,365734,216588,252844,132625,252222,365113,132009,364499,175323,297198,131403,215978,363894,251622,130814,296612,174737,130236,404087,296036,251042,295467,215398,294906,174180,214849,214296,294356,129681,129136,333280,403537,402999,213752,293810,213208,250489,332738,402459,363331,293290,212691,173657,212192,401940,249966,128611,173155,401431,362821,249453,332222,172650,248953,292789,362321,248460,128109,292298,211700,361839,211238,361393,172190,210810,360978,210405,369443,177624,139446,298714,298350,406593,139094,298009,138762,369101,255933,219570,255625,406279,138453,138158,219274,177320,406001,335007,368824,255354,297737,177072,219036,139806,219864,177908,256249,298974,335179,139691,256174,299045,335245,,,,,,,,,,,,,,,
478050,14900,430,Mississippi St.,https://stats.ncaa.org/team/430/14900,https://stats.ncaa.org/teams/478050,478050,449844,113586,66640,19674,83612,62742,16007,137789,137230,405366,254797,404684,254125,136562,334494,135856,127469,360406,218545,217879,368321,135195,217223,134541,253478,176595,175945,367668,367016,366371,133895,133256,333858,365736,216590,252846,132627,252224,365115,132011,364501,175325,297200,131405,215980,363896,251624,130816,296614,174739,130238,404089,296038,251044,295469,215400,294908,174182,214851,214298,294358,129683,129138,333282,403539,403001,213754,293812,213210,250491,332740,402461,363333,293292,212693,173659,212194,401942,249968,128613,173157,401433,362823,249455,332224,172652,248955,292791,362323,248462,128111,292300,211702,361841,211240,361395,172192,210812,360980,210407,369445,177626,139448,298716,298352,406595,139096,298011,138764,369103,255935,219572,255626,406280,138454,138159,219275,177321,406002,335008,368825,255355,297738,177073,,,,,,,,,,,,,,,,,,,,,,,,,,
478052,14900,434,Missouri,https://stats.ncaa.org/team/434/14900,https://stats.ncaa.org/teams/478052,478052,449846,113588,66642,19676,83614,62744,16009,137792,137233,405369,254800,404687,254128,136565,334497,135859,127472,360409,218548,217882,368324,135198,217226,134544,253481,176598,175948,367671,367019,366374,133898,133259,333861,365739,216593,252849,132630,252227,365118,132014,364504,175328,297203,131408,215983,363899,251627,130819,296617,174742,130241,404092,296041,251047,295472,215403,294911,174185,214854,214301,294361,129686,129141,333285,403542,403004,213756,293814,213212,250493,332742,402463,363335,293294,212695,173661,212196,401944,249970,128615,173159,401435,362825,249457,332226,172654,248957,292793,362325,248464,128113,292302,211704,361843,211242,361397,172194,210814,360982,210409,369447,177628,139450,298718,298354,406597,139098,298013,138766,369105,255937,219574,255628,406282,138456,138161,219277,177323,406004,335010,368827,255357,297740,177075,219038,139808,219865,177909,256250,,,,,,,,,,,,,,,,,,,,,
478060,14900,490,NC State,https://stats.ncaa.org/team/490/14900,https://stats.ncaa.org/teams/478060,478060,449854,113596,66650,19684,83622,62751,16016,137809,137265,405401,254831,404718,254159,136595,334527,135890,127504,360441,218581,217915,368357,135231,217259,134577,253514,176631,175980,367703,367051,366406,133931,133292,333894,365772,216625,252882,132663,252260,365151,132047,364536,175361,297236,131441,216016,363932,251658,130849,296647,174772,130271,404121,296070,251076,295502,215432,294940,174214,214883,214330,294389,129714,129169,333313,403570,403032,213785,293843,213241,250522,332771,402492,363364,293322,212723,173689,212224,401973,249999,128644,173188,401463,362853,249485,332254,172681,248984,292820,362351,248490,128139,292327,211728,361867,211266,361419,172214,210834,361002,210428,369466,177647,139469,298737,298373,406616,139117,298032,138784,369123,255955,219592,255646,406300,138474,138178,219294,177340,406021,335025,368842,255371,297752,177085,219047,139816,219871,,,,,,,,,,,,,,,,,,,,,,,
478104,14900,726,Navy,https://stats.ncaa.org/team/726/14900,https://stats.ncaa.org/teams/478104,478104,449898,113640,66694,19728,83666,62795,16059,137886,137408,405545,254974,404861,254301,136737,334670,136036,127651,360588,218729,218061,368501,135375,217403,134722,253660,176777,176126,367849,367196,366551,134076,133435,334034,365913,216766,253022,132803,252401,365292,132186,364676,175498,297373,131578,216152,364068,251791,130981,296779,174903,130402,404252,296198,251205,295629,215558,295066,174339,215008,214457,294516,129839,129294,333436,403692,403155,213907,293967,213365,250646,332896,402615,363485,293436,212836,173802,212340,402089,250115,128759,173303,401577,362967,249600,332369,172796,249099,292935,362465,248603,128252,292440,211841,361978,211374,361526,172318,210935,361101,210528,369563,177743,139562,298830,298463,406704,139203,298114,138866,369206,256035,219671,255722,406377,138551,138251,219366,177411,406087,335090,368907,255436,297817,177144,219098,139859,219908,177944,256279,298995,335196,139707,256187,219777,256146,299056,335257,335226,299024,177998,,,,,,,,,,
478055,14900,463,Nebraska,https://stats.ncaa.org/team/463/14900,https://stats.ncaa.org/teams/478055,478055,449849,113591,66645,19679,83617,62746,16011,137800,137250,405386,254817,404704,254145,136582,334514,135876,127490,360427,218567,217901,368343,135217,217245,134563,253500,176617,175966,367689,367037,366392,133916,133277,333879,365757,216611,252867,132648,252245,365136,132032,364521,175346,297221,131426,216001,363917,251645,130837,296635,174760,130259,404110,296059,251065,295490,215421,294929,174203,214872,214319,294379,129704,129159,333303,403560,403022,213774,293832,213230,250511,332761,402482,363354,293312,212713,173679,212214,401962,249988,128633,173177,401453,362843,249475,332244,172672,248975,292811,362342,248481,128130,292318,211719,361858,211257,361411,172207,210827,360995,210421,369459,177640,139462,298730,298366,406609,139110,298025,138778,369117,255949,219586,255640,406294,138468,138172,219288,177334,406015,335019,368836,255365,297746,177080,219042,139812,219868,177912,256252,,,,,,,,,,,,,,,,,,,,,
478057,14900,466,Nevada,https://stats.ncaa.org/team/466/14900,https://stats.ncaa.org/teams/478057,478057,449851,113593,66647,19681,83619,62748,16013,137802,137253,405389,254820,404707,254148,136585,334517,135879,127493,360430,218570,217904,368346,135220,217248,134566,253503,176620,175969,367692,367040,366395,133919,133280,333882,365760,216614,252870,132651,252248,365139,132035,364524,175349,297224,131429,216004,363920,251648,130840,296638,174763,130262,404112,296061,251067,295492,215423,294931,174205,214874,214321,294381,129706,129161,333305,403562,403024,213776,293834,213232,250513,332763,402484,363356,293314,212715,173681,212216,401964,249990,128635,173179,401455,362845,249477,332246,172674,248977,292813,362344,248483,128132,292320,211721,361860,211259,361413,172209,210829,360997,210423,369461,177642,139464,298732,298368,406611,139112,298027,138779,369118,255950,219587,255641,406295,138469,138173,219289,177335,406016,335020,368837,255366,297747,,,,,,,,,,,,,,,,,,,,,,,,,,,
478059,14900,473,New Mexico,https://stats.ncaa.org/team/473/14900,https://stats.ncaa.org/teams/478059,478059,449853,113595,66649,19683,83621,62750,16015,137805,137257,405393,254823,404710,254151,136588,334520,135883,127497,360434,218574,217908,368350,135224,217252,134570,253507,176624,175973,367696,367044,366399,133923,133284,333886,365764,216618,252874,132655,252252,365143,132039,364528,175353,297228,131433,216008,363924,251651,130843,296641,174766,130265,404115,296064,251070,295495,215426,294934,174208,214877,214324,294384,129709,129164,333308,403565,403027,213779,293837,213235,250516,332766,402487,363359,293317,212718,173684,212219,401967,249993,128638,173182,401458,362848,249480,332249,172677,248980,292816,362347,248486,128135,292323,211724,361863,211262,361416,172212,210832,361000,210426,369464,177645,139467,298735,298371,406614,139115,298030,138782,369121,255953,219590,255644,406298,138472,138176,219292,177338,406019,335023,368840,255369,297750,177083,219045,139814,219869,,,,,,,,,,,,,,,,,,,,,,,
478058,14900,472,New Mexico St.,https://stats.ncaa.org/team/472/14900,https://stats.ncaa.org/teams/478058,478058,449852,113594,66648,19682,83620,62749,16014,137804,137256,405392,254822,404709,254150,136587,334519,135882,127496,360433,218573,217907,368349,135223,217251,134569,253506,176623,175972,367695,367043,366398,133922,133283,333885,365763,216617,252873,132654,252251,365142,132038,364527,175352,297227,131432,216007,363923,251650,130842,296640,174765,130264,404114,296063,251069,295494,215425,294933,174207,214876,214323,294383,129708,129163,333307,403564,403026,213778,293836,213234,250515,332765,402486,363358,293316,212717,173683,212218,401966,249992,128637,173181,401457,362847,249479,332248,172676,248979,292815,362346,248485,128134,292322,211723,361862,211261,361415,172211,210831,360999,210425,369463,177644,139466,298734,298370,406613,139114,298029,138781,369120,255952,219589,255643,406297,138471,138175,219291,177337,406018,335022,368839,255368,297749,177082,219044,,,,,,,,,,,,,,,,,,,,,,,,,
478053,14900,457,North Carolina,https://stats.ncaa.org/team/457/14900,https://stats.ncaa.org/teams/478053,478053,449847,113589,66643,19677,83615,62745,16010,137799,137248,405384,254815,404702,254143,136580,334512,135874,127488,360425,218565,217899,368341,135215,217243,134561,253498,176615,175964,367687,367035,366390,133914,133275,333877,365755,216609,252865,132646,252243,365134,132030,364519,175344,297219,131424,215999,363915,251643,130835,296633,174758,130257,404108,296057,251063,295488,215419,294927,174201,214870,214317,294377,129702,129157,333301,403558,403020,213772,293830,213228,250509,332758,402479,363351,293310,212711,173677,212212,401960,249986,128631,173175,401451,362841,249473,332242,172670,248973,292809,362340,248479,128128,292316,211717,361856,211255,361409,172205,210825,360993,210419,369457,177638,139460,298728,298364,406607,139108,298023,138776,369115,255947,219584,255638,406292,138466,138170,219286,177332,406013,335017,368834,255363,297744,177079,219041,139811,219867,177911,256251,298975,335180,,,,,,,,,,,,,,,,,,,
478061,14900,497,North Texas,https://stats.ncaa.org/team/497/14900,https://stats.ncaa.org/teams/478061,478061,449855,113597,66651,19685,83623,62752,16017,137811,137271,405407,254837,404724,254165,136601,334533,135895,127509,360446,218586,217920,368362,135236,217264,134582,253519,176636,175985,367708,367056,366411,133936,133297,333899,365777,216630,252887,132668,252265,365156,132052,364541,175366,297241,131446,216021,363937,251663,130854,296652,174777,130276,404126,296075,251081,295507,215437,294945,174219,214888,214335,294394,129718,129173,333317,403574,403036,213789,293847,213245,250526,332775,402496,363368,293326,212726,173692,212228,401977,250003,128648,173192,401467,362857,249489,332258,172685,248988,292824,362355,248494,128143,292331,211732,361871,211270,361423,172218,210838,361006,210432,369469,177651,139473,298741,298377,406620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478063,14900,503,Northern Ill.,https://stats.ncaa.org/team/503/14900,https://stats.ncaa.org/teams/478063,478063,449857,113599,66653,19687,83625,62754,16019,137814,137276,405413,254843,404730,254171,136607,334539,135901,127515,360452,218592,217926,368368,135242,217270,134588,253525,176642,175991,367714,367062,366417,133942,133303,333905,365783,216636,252893,132674,252271,365162,132058,364547,175372,297247,131452,216027,363943,251669,130860,296658,174783,130282,404132,296081,251087,295513,215443,294951,174225,214894,214341,294400,129724,129179,333323,403580,403042,213795,293853,213250,250531,332780,402501,363373,293331,212731,173697,212233,401982,250008,128653,173197,401472,362862,249494,332263,172690,248992,292828,362359,248498,128147,292335,211736,361875,211274,361427,172222,210842,361010,210436,369473,177655,139476,298744,298379,406622,139122,298037,138789,369128,255960,219597,255652,406306,138479,138183,219298,177345,406026,335030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478064,14900,509,Northwestern,https://stats.ncaa.org/team/509/14900,https://stats.ncaa.org/teams/478064,478064,449858,113600,66654,19688,83626,62755,16020,137817,137281,405418,254848,404735,254176,136612,334544,135906,127520,360457,218597,217931,368373,135247,217275,134593,253530,176647,175996,367719,367067,366422,133947,133308,333910,365788,216641,252898,132679,252276,365167,132063,364552,175377,297252,131457,216032,363948,251674,130865,296663,174788,130287,404137,296086,251092,295518,215448,294956,174230,214899,214346,294405,129729,129184,333328,403585,403047,213800,293858,213255,250536,332785,402506,363378,293336,212736,173702,212238,401987,250013,128658,173202,401477,362867,249499,332268,172695,248997,292833,362364,248503,128152,292340,211741,361880,211279,361432,172227,210847,361015,210441,369478,177660,139481,298748,298383,406626,139126,298041,138793,369132,255964,219601,255655,406309,138482,138185,219300,177347,406028,335032,368847,255377,297757,177090,219051,139818,219872,177914,256254,298977,335181,139693,256176,335247,,,,,,,,,,,,,,,,
478065,14900,513,Notre Dame,https://stats.ncaa.org/team/513/14900,https://stats.ncaa.org/teams/478065,478065,449859,113601,66655,19689,83627,62756,16021,137818,137284,405421,254851,404738,254179,136615,334547,135909,127523,360460,218600,217934,368376,135250,217278,134596,253533,176650,175999,367722,367070,366425,133950,133311,333913,365791,216644,252901,132682,252279,365170,132066,364555,175380,297255,131460,216035,363951,251677,130868,296666,174791,130290,404140,296089,251095,295521,215451,294959,174232,214901,214348,294407,129731,129186,333330,403587,403049,213802,293860,213257,250538,332787,402508,363380,293338,212738,173704,212240,401989,250015,128660,173204,401479,362869,249501,332270,172697,248999,292835,362366,248505,128154,292342,211743,361882,211281,361434,172229,210849,361017,210443,369480,177662,139483,298750,298385,406628,139128,298043,138795,369134,255966,219603,255657,406311,138484,138187,219302,177349,406030,335034,368849,255379,297759,177092,219053,139820,219873,177915,256255,298978,335182,139694,,,,,,,,,,,,,,,,,,
478067,14900,519,Ohio,https://stats.ncaa.org/team/519/14900,https://stats.ncaa.org/teams/478067,478067,449861,113603,66657,19691,83629,62758,16023,137820,137289,405426,254856,404743,254184,136620,334552,135914,127528,360465,218605,217939,368381,135255,217283,134601,253538,176655,176004,367727,367075,366430,133955,133316,333918,365796,216649,252906,132687,252284,365175,132071,364560,175385,297260,131465,216040,363956,251682,130873,296671,174796,130295,404145,296094,251100,295526,215456,294964,174237,214906,214353,294412,129736,129191,333335,403592,403054,213807,293865,213262,250543,332792,402513,363385,293343,212743,173709,212245,401994,250020,128665,173209,401484,362874,249506,332275,172702,249004,292840,362371,248510,128159,292347,211748,361887,211286,361439,172234,210854,361022,210448,369485,177667,139488,298755,298390,406633,139133,298048,138800,369139,255971,219608,255662,406316,138489,138192,219307,177354,406035,335039,368854,255384,297764,177097,219056,,,,,,,,,,,,,,,,,,,,,,,,,
478066,14900,518,Ohio St.,https://stats.ncaa.org/team/518/14900,https://stats.ncaa.org/teams/478066,478066,449860,113602,66656,19690,83628,62757,16022,137819,137288,405425,254855,404742,254183,136619,334551,135913,127527,360464,218604,217938,368380,135254,217282,134600,253537,176654,176003,367726,367074,366429,133954,133315,333917,365795,216648,252905,132686,252283,365174,132070,364559,175384,297259,131464,216039,363955,251681,130872,296670,174795,130294,404144,296093,251099,295525,215455,294963,174236,214905,214352,294411,129735,129190,333334,403591,403053,213806,293864,213261,250542,332791,402512,363384,293342,212742,173708,212244,401993,250019,128664,173208,401483,362873,249505,332274,172701,249003,292839,362370,248509,128158,292346,211747,361886,211285,361438,172233,210853,361021,210447,369484,177666,139487,298754,298389,406632,139132,298047,138799,369138,255970,219607,255661,406315,138488,138191,219306,177353,406034,335038,368853,255383,297763,177096,219055,139822,219875,177917,256256,,,,,,,,,,,,,,,,,,,,,
478069,14900,522,Oklahoma,https://stats.ncaa.org/team/522/14900,https://stats.ncaa.org/teams/478069,478069,449863,113605,66659,19693,83631,62760,16025,137822,137292,405429,254859,404746,254187,136623,334555,135917,127531,360468,218608,217942,368384,135258,217286,134604,253541,176658,176007,367730,367078,366433,133958,133319,333921,365799,216652,252909,132690,252287,365178,132074,364563,175388,297263,131468,216043,363959,251685,130876,296674,174799,130298,404148,296097,251103,295529,215459,294967,174240,214909,214356,294415,129739,129194,333338,403595,403057,213810,293868,213265,250546,332795,402516,363388,293346,212746,173712,212248,401997,250023,128668,173212,401487,362877,249509,332278,172705,249007,292843,362374,248513,128162,292350,211751,361890,211289,361442,172237,210857,361025,210451,369488,177670,139491,298758,298393,406636,139136,298051,138803,369142,255974,219611,255665,406319,138492,138195,219310,177357,406037,335041,368856,255386,297766,177099,,,,,,,,,,,,,,,,,,,,,,,,,,
478068,14900,521,Oklahoma St.,https://stats.ncaa.org/team/521/14900,https://stats.ncaa.org/teams/478068,478068,449862,113604,66658,19692,83630,62759,16024,137821,137291,405428,254858,404745,254186,136622,334554,135916,127530,360467,218607,217941,368383,135257,217285,134603,253540,176657,176006,367729,367077,366432,133957,133318,333920,365798,216651,252908,132689,252286,365177,132073,364562,175387,297262,131467,216042,363958,251684,130875,296673,174798,130297,404147,296096,251102,295528,215458,294966,174239,214908,214355,294414,129738,129193,333337,403594,403056,213809,293867,213264,250545,332794,402515,363387,293345,212745,173711,212247,401996,250022,128667,173211,401486,362876,249508,332277,172704,249006,292842,362373,248512,128161,292349,211750,361889,211288,361441,172236,210856,361024,210450,369487,177669,139490,298757,298392,406635,139135,298050,138802,369141,255973,219610,255664,406318,138491,138194,219309,177356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478070,14900,523,Old Dominion,https://stats.ncaa.org/team/523/14900,https://stats.ncaa.org/teams/478070,478070,449864,113606,66660,19694,83632,62761,16148,137823,137293,405430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
