schoolID,game_sport_year_ctl_id,org_id,schoolName,schoolStatsURL,rdStatsURL,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-100,1998-99,1997-98,1996-97,1995-96,1994-95,1993-94,1992-93,1991-92,1990-91,1989-90,1988-89,1987-88,1986-87,1985-86,1984-85,1983-84,1982-83,1981-82,1980-81,1979-80,1978-79,1977-78,1976-77,1975-76,1974-75,1973-74,1972-73,1971-72,1970-71,1969-70,1968-69,1967-68,1966-67,1965-66,1964-65,1963-64,1962-63,1961-62,1960-61,1959-60,1958-59,1957-58,1956-57,1955-56,1954-55,1953-54,1952-53,1951-52,1950-51,1949-50,1948-49,1947-48,1946-47,1945-46,1944-45,1943-44,1942-43,1941-42,1940-41,1939-40,1938-39,1937-38,1936-37,1935-36,1934-35,1933-34,1932-33,1931-32,1930-31,1929-30,1928-29,1927-28,1926-27,1925-26,1924-25,1923-24,1922-23,1921-22,1920-21,1919-20,1918-19,1917-18,1916-17,1915-16,1914-15,1913-14,1912-13,1911-12,1910-11,1909-10,1908-09,1907-08,1906-07,1905-06,1904-05,1903-04,1902-03,1901-02,1900-01,1899-100,1898-99,1897-98,1896-97,1895-96,1894-95,1893-94,1892-93,1891-92,1890-91,1889-90,1888-89,1887-88,1886-87,1885-86,1884-85,1883-84,1882-83,1881-82,1880-81,1879-80,1878-79,1877-78,1876-77,1875-76,1874-75,1873-74,1872-73,1871-72,1870-71,1869-70
478120,14900,2,Abilene Christian,https://stats.ncaa.org/team/2/14900,https://stats.ncaa.org/teams/478120,478120,449913,113654,66708,19742,83680,62809,15541,16195,136956,405093,254523,404410,253850,136288,334218,135573,127185,360121,218263,217599,368042,134915,216943,134264,253201,176318,175667,367388,366738,366091,133617,132982,333584,365464,216320,252577,132358,251955,364848,131744,364236,175062,296937,131142,215717,363633,251365,130560,296358,174489,129988,403840,295789,250797,295221,215156,294665,173940,214608,214055,294117,129443,128900,333044,403301,402765,213519,293575,212975,250255,332508,402229,363105,293073,212479,173444,211973,401715,249740,128387,172932,401211,362602,249236,332007,172435,248739,292576,362109,248251,127901,292095,211502,361650,211050,361213,172011,210636,360805,210246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478121,14900,6,Alabama A&M,https://stats.ncaa.org/team/6/14900,https://stats.ncaa.org/teams/478121,478121,449914,113655,66709,19743,83681,62810,16073,137676,136959,405096,254526,404413,253854,136291,334221,135576,127188,360124,218266,217602,368045,134918,216946,134267,253204,176321,175670,367391,366741,366094,133620,132985,333587,365467,216323,252580,132361,251958,364851,131747,364239,175065,296940,131145,215720,363636,251368,130563,296361,174492,129991,403843,295792,250800,295224,215159,294668,173943,214611,214058,294120,129446,128903,333047,403304,402768,213522,293578,212978,250258,332511,402232,363108,293076,212482,173447,211976,401718,249743,128390,172935,401214,362605,249239,332010,172438,248742,292579,362112,248254,127904,292098,211505,361653,211053,138953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478122,14900,7,Alabama St.,https://stats.ncaa.org/team/7/14900,https://stats.ncaa.org/teams/478122,478122,449915,113656,66710,19744,83682,62811,16074,137677,136960,405097,254527,404414,253855,136292,334222,135577,127189,360125,218267,217603,368046,134919,216947,134268,253205,176322,175671,367392,366742,366095,133621,132986,333588,365468,216324,252581,132362,251959,364852,131748,364240,175066,296941,131146,215721,363637,251369,130564,296362,174493,129992,403844,295793,250801,295225,215160,294669,173944,214612,214059,294121,129447,128904,333048,403305,402769,213523,293579,212979,250259,332512,402233,363109,293077,212483,173448,211977,401719,249744,128391,172936,401215,362606,249240,332011,172439,248743,292580,362113,248255,127905,292099,211506,361654,211054,361216,172014,210639,360808,210249,369292,177474,139295,298564,298205,297872,138624,368963,255796,219433,255493,406148,138323,138026,219147,177197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478123,14900,14,Albany (NY),https://stats.ncaa.org/team/14/14900,https://stats.ncaa.org/teams/478123,478123,449916,113657,66711,19745,83683,62812,16075,137680,136964,405101,254531,404418,253859,136296,334226,135581,127193,360129,218271,217607,368050,134923,216951,134272,253209,176326,175675,367396,366745,366098,133624,132989,333591,365471,216327,252584,132365,251962,364855,131751,364243,175069,296944,131149,215724,363640,251372,130567,296365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478124,14900,17,Alcorn,https://stats.ncaa.org/team/17/14900,https://stats.ncaa.org/teams/478124,478124,449917,113658,66712,19746,83684,62813,16076,137681,136967,405104,254534,404421,253862,136299,334229,135584,127196,360132,218274,217610,368053,134926,216954,134275,253212,176329,175678,367399,366748,366101,133627,132992,333594,365474,216330,252587,132368,251965,364858,131754,364246,175072,296947,131152,215727,363643,251375,130570,296368,174498,129997,403849,295798,250806,295230,215165,294674,173949,214617,214064,294126,129452,128909,333053,403310,402774,213528,293584,212984,250264,332517,402238,363114,293081,212487,173452,211981,401723,249748,128395,172940,401219,362610,249244,332015,172443,248747,292584,362117,248259,127909,292103,211510,361658,211058,361220,172018,210643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478240,14900,2678,Ark.-Pine Bluff,https://stats.ncaa.org/team/2678/14900,https://stats.ncaa.org/teams/478240,478240,450033,113775,66829,19864,83800,62930,16193,137917,137544,405682,255112,404999,254439,136873,334807,136176,127791,360726,218866,218197,368636,135509,217537,134855,253793,176910,176261,367984,367331,366685,134210,133567,334167,366042,216893,253149,132930,252526,365415,132308,364798,175619,297493,131698,216273,364189,251911,131099,296897,175020,130519,404369,296315,251322,295746,215676,295181,174451,215119,214569,294626,129949,129405,333546,403802,403263,214016,294076,213474,250755,333005,402725,363593,293541,212941,173907,212445,402194,250219,128863,173407,401680,363070,249703,332471,172897,249200,293037,362567,248704,128352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478125,14900,43,Austin Peay,https://stats.ncaa.org/team/43/14900,https://stats.ncaa.org/teams/478125,478125,449918,113659,66713,19747,83685,62814,16078,137687,136987,405124,254553,404440,253881,136318,334248,135603,127215,360151,218293,217629,368072,134945,216973,134294,253231,176348,175697,367418,366767,366120,133646,133010,333612,365491,216347,252604,132385,251982,364875,131771,364263,175089,296964,131169,215744,363660,251392,130587,296385,174515,130014,403866,295815,250823,295247,215181,294690,173965,214633,214080,294142,129468,128925,333069,403326,402790,213544,293600,213000,250280,332533,402254,363130,211996,401739,249764,128411,172956,401235,362626,172458,248762,292599,362132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478127,14900,61,Bethune-Cookman,https://stats.ncaa.org/team/61/14900,https://stats.ncaa.org/teams/478127,478127,449920,113661,66715,19749,83687,62816,16080,137691,137000,405137,254566,404453,253894,136331,334261,135616,127228,360164,218305,217640,368083,134956,216984,134305,253242,176359,175708,367429,366777,366130,133656,133019,333621,365500,216356,252613,132394,251991,364884,131780,364272,175098,296973,131178,215753,363669,251401,130596,296394,174524,130023,403875,295824,250832,295256,215190,294699,173974,214642,214089,294151,129477,128934,333078,403335,402799,213552,293608,213008,250288,332541,402262,363138,293104,212509,173474,212004,401747,249772,128419,172964,401243,362634,249267,332038,172466,248770,292607,362140,248281,127931,292124,211531,361677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478128,14900,80,Brown,https://stats.ncaa.org/team/80/14900,https://stats.ncaa.org/teams/478128,478128,449921,113662,66716,19750,83688,62817,16081,137696,137011,405148,254578,404465,253906,136343,334273,135629,127241,360177,218318,217653,368096,134970,216998,134319,253256,176373,175722,367444,366792,366145,133670,133033,333635,365514,216370,252627,132408,252005,364898,131794,364286,175111,296986,131191,215766,363682,251414,130608,296407,174537,130036,403887,295836,250844,295268,215202,294711,173986,214654,214101,294163,129489,128946,333090,403347,402811,213564,293620,213018,250298,332550,402271,363146,293112,212517,173482,212012,401755,249780,128427,172972,401251,362642,249275,332046,172474,248777,292614,362147,248288,127938,292131,211537,361683,211082,361243,172041,210665,360833,210272,369314,177496,139317,298585,298226,406471,138974,297892,138643,368982,255815,219452,255512,406168,138343,138046,219166,177216,405900,334910,368727,255259,297639,176985,218954,139729,219792,177853,256202,298934,256155,299012,177974,,,,,,,,,,,,,,,,,
478129,14900,81,Bryant,https://stats.ncaa.org/team/81/14900,https://stats.ncaa.org/teams/478129,478129,449922,113663,66717,19751,83689,62818,16082,16207,137012,405149,254579,404466,253907,136344,334274,135630,127242,360178,218319,217654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478130,14900,83,Bucknell,https://stats.ncaa.org/team/83/14900,https://stats.ncaa.org/teams/478130,478130,449923,113664,66718,19752,83690,62819,16083,137697,137013,405150,254580,404467,253908,136345,334275,135631,127243,360179,218320,217655,368097,134971,216999,134320,253257,176374,175723,367445,366793,366146,133671,133034,333636,365515,216371,252628,132409,252006,364899,131795,364287,175112,296987,131192,215767,363683,251415,130609,296408,174538,130037,403888,295837,250845,295269,215203,294712,173987,214655,214102,294164,129490,128947,333091,403348,402812,213565,293621,213019,250299,332551,402272,363147,293113,212518,173483,212013,401756,249781,128428,172973,401252,362643,249276,332047,172475,248778,292615,362148,248289,127939,292132,211538,361684,211083,361244,172042,210666,360834,210273,369315,177497,139318,298586,298227,406472,138975,297893,138644,368983,255816,219453,255513,406169,138344,138047,219167,177217,405901,334911,368728,255260,297640,176986,218955,139730,219793,177854,256203,298935,335149,139666,256119,299029,,,,,,,,,,,,,,,,
478131,14900,87,Butler,https://stats.ncaa.org/team/87/14900,https://stats.ncaa.org/teams/478131,478131,449924,113665,66719,19753,83691,62820,16084,137699,137017,405154,254584,404471,253912,136349,334279,135635,127247,360183,218324,217659,368101,134975,217003,134324,253261,176378,175727,367449,366797,366150,133675,133038,333640,365519,216375,252632,132413,252010,364902,131798,364290,175115,296990,131195,215770,363686,251418,130612,296411,174541,130040,403891,295840,250848,295272,215206,294715,173990,214658,214105,294166,129493,128950,333094,403351,402815,213568,293624,213022,250302,332554,402275,363150,293116,212521,173486,212016,401759,249784,128431,172976,401255,362646,249279,332050,172478,248781,292618,362151,248292,127942,292135,211541,361687,211086,361247,172045,210669,360837,210276,369318,177500,139321,298589,298230,406475,138978,297896,138647,368986,255819,219456,255516,406172,138347,138050,219170,177220,405904,334914,368731,255263,297643,176988,218957,139731,219794,177855,256204,298936,335150,139667,,,,,,,,,,,,,,,,,,
478132,14900,90,Cal Poly,https://stats.ncaa.org/team/90/14900,https://stats.ncaa.org/teams/478132,478132,449925,113666,66720,19754,83692,62821,16085,137700,137018,405155,254585,404472,253913,136350,334281,135637,127249,360185,218326,217661,368103,134977,217005,134326,253263,176380,175729,367451,366799,366152,133677,133040,333642,365521,216377,252634,132415,252012,364904,131800,364292,175117,296992,131197,215772,363688,251420,130614,296413,174543,130042,403893,295842,250850,295274,215208,294717,173992,214660,214107,294168,129495,128952,333096,403353,402817,213570,293626,213024,250304,332555,402276,363151,293117,212522,173487,212017,401760,249785,128432,172977,401256,362647,249280,332051,172479,248782,292619,362152,248293,127943,292136,211542,361688,211087,361248,172046,210670,360838,210277,369319,177501,139322,298590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478135,14900,115,Campbell,https://stats.ncaa.org/team/115/14900,https://stats.ncaa.org/teams/478135,478135,449928,113669,66723,19757,83695,62824,16088,137705,137026,405163,254593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478235,14900,1004,Central Ark.,https://stats.ncaa.org/team/1004/14900,https://stats.ncaa.org/teams/478235,478235,450028,113770,66824,19859,83796,62926,16189,137912,137483,405620,255049,404936,254376,136812,334745,136113,127728,360665,218805,218137,368577,135451,217479,134798,253736,176853,176204,367927,367274,366629,134154,133512,334112,365990,216842,253098,132879,252475,365364,132258,364748,175570,297445,131650,216225,364141,251863,131051,296849,174973,130472,404322,296268,251275,295699,215629,295137,174408,215077,214527,294585,129908,129362,333504,403760,403221,213974,294034,213432,250713,332963,402682,363550,293500,212900,173866,212404,402153,250178,128822,173366,401639,363029,249662,332430,172858,249161,292997,362526,248663,128312,292500,211899,362035,211430,361582,172372,210989,361154,210581,369615,177794,139611,298879,298512,406753,139249,298160,138911,369250,256079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478136,14900,127,Central Conn. St.,https://stats.ncaa.org/team/127/14900,https://stats.ncaa.org/teams/478136,478136,449929,113670,66724,19758,83696,62825,16089,137707,137036,405173,254602,404488,253929,136366,334297,135656,127268,360205,218346,217681,368123,134997,217026,134347,253284,176402,175752,367475,366823,366176,133701,133064,333666,365545,216401,252658,132440,252037,364929,131825,364317,175143,297018,131223,215798,363714,251446,130640,296439,174567,130066,403917,295866,250873,295295,215229,294738,174011,214679,214126,294187,129513,128969,333113,403369,402832,213585,293641,213039,250320,332571,402293,363168,293133,212538,173503,212033,401777,249802,128449,172994,401273,362664,249297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478126,14900,48,Charleston So.,https://stats.ncaa.org/team/48/14900,https://stats.ncaa.org/teams/478126,478126,449919,113660,66714,19748,83686,62815,16079,137689,136991,405128,254557,404444,253885,136322,334252,135607,127219,360155,218297,217632,368075,134948,216976,134297,253234,176351,175700,367421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478221,14900,693,Chattanooga,https://stats.ncaa.org/team/693/14900,https://stats.ncaa.org/teams/478221,478221,450014,113756,66810,19845,83782,62912,16175,137869,137383,405520,254949,404836,254276,136712,334645,136011,127626,360563,218704,218036,368476,135350,217378,134697,253635,176752,176101,367824,367171,366526,134051,133410,334009,365887,216740,252996,132777,252375,365266,132160,364650,175472,297347,131552,216126,364042,251765,130955,296753,174877,130377,404227,296174,251181,295605,215535,295043,174316,214985,214434,294493,129816,129271,333414,403670,403133,213885,293945,213343,250624,332874,402593,363463,293415,212816,173782,212320,402069,250095,128739,173283,401557,362947,249580,332349,172776,249079,292915,362445,248583,128232,292420,211821,361958,211356,361508,172300,210918,361086,210513,369548,177728,139548,298816,298449,406691,139189,298100,138852,369192,256022,219658,255709,406364,138538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478138,14900,153,Colgate,https://stats.ncaa.org/team/153/14900,https://stats.ncaa.org/teams/478138,478138,449931,113672,66726,19761,83699,62828,16092,137714,137054,405191,254620,404506,253947,136384,334315,135674,127285,360222,218362,217697,368139,135013,217042,134363,253300,176417,175767,367490,366838,366191,133716,133079,333681,365560,216416,252673,132455,252052,364944,131840,364331,175157,297032,131237,215812,363728,251460,130654,296453,174581,130080,403931,295880,250887,295309,215243,294752,174025,214693,214140,294201,129526,128982,333126,403382,402844,213597,293653,213051,250332,332583,402305,363180,293145,212550,173515,212045,401789,249814,128461,173006,401285,362676,249309,332079,172507,248810,292646,362178,248319,127969,292162,211567,361711,211110,361271,172068,210692,360859,210298,369339,177519,139340,298608,298246,406492,138995,297912,138663,369002,255835,219472,255531,406187,138361,138064,219183,177233,405917,334927,368744,255275,297657,177000,218966,139739,219802,177861,256209,,,,,,,,,,,,,,,,,,,,,
478139,14900,158,Columbia,https://stats.ncaa.org/team/158/14900,https://stats.ncaa.org/teams/478139,478139,449932,113673,66727,19762,83700,62829,16093,137717,137058,405195,254625,404511,253952,136389,334320,135679,127290,360227,218367,217702,368144,135018,217047,134368,253305,176422,175772,367495,366843,366196,133721,133084,333686,365565,216421,252678,132460,252057,364949,131845,364336,175162,297037,131242,215817,363733,251465,130659,296458,174586,130085,403936,295885,250892,295314,215248,294757,174030,214698,214145,294206,129531,128987,333131,403387,402849,213602,293658,213056,250337,332588,402310,363185,293150,212555,173520,212050,401794,249819,128466,173011,401290,362681,249314,332084,172512,248815,292651,362183,248324,127974,292167,211572,361716,211115,361276,172073,210697,360864,210303,369344,177524,139345,298613,298251,406497,139000,297917,138668,369007,255840,219477,255536,406192,138366,138069,219188,177238,405922,334932,368749,255280,297662,177005,218971,139744,219806,177865,256213,298943,335157,139673,256161,219753,256123,299033,335234,335210,299014,177987,177975,219944,256305,406809,178002,406804,139902,406801,256302,
478140,14900,167,Cornell,https://stats.ncaa.org/team/167/14900,https://stats.ncaa.org/teams/478140,478140,449933,113674,66728,19763,83701,62830,16094,137719,137063,405200,254630,404516,253957,136394,334325,135684,127295,360232,218372,217707,368149,135023,217052,134373,253310,176427,175777,367500,366848,366201,133726,133089,333691,365570,216426,252683,132465,252062,364954,131850,364341,175167,297042,131247,215822,363738,251470,130664,296463,174591,130090,403941,295890,250897,295319,215253,294762,174035,214703,214150,294211,129536,128992,333136,403392,402854,213607,293663,213061,250342,332593,402315,363190,293155,212560,173525,212055,401799,249824,128471,173015,401294,362685,249318,332088,172516,248819,292655,362187,248328,127978,292171,211576,361720,211119,361280,172077,210701,360868,210306,369347,177527,139348,298616,298254,406500,139003,297920,138671,369010,255843,219480,255539,406195,138369,138072,219191,177241,405925,334935,368752,255283,297665,177007,218973,139746,219808,177867,256214,298944,335158,139674,,,,,,,,,,,,,,,,,,
478141,14900,172,Dartmouth,https://stats.ncaa.org/team/172/14900,https://stats.ncaa.org/teams/478141,478141,449934,113675,66729,19764,83702,62831,16095,137720,137066,405203,254633,404519,253960,136397,334328,135687,127298,360235,218375,217710,368152,135026,217055,134376,253313,176430,175780,367503,366851,366204,133729,133092,333694,365573,216429,252686,132468,252065,364957,131853,364344,175170,297045,131250,215825,363741,251473,130667,296466,174594,130093,403944,295893,250900,295322,215256,294764,174037,214705,214152,294213,129538,128994,333138,403394,402856,213609,293665,213063,250344,332595,402317,363192,293157,212562,173528,212058,401802,249827,128474,173018,401297,362688,249321,332091,172519,248822,292658,362190,248331,127981,292174,211579,361723,211122,361282,172079,210703,360870,210308,369349,177529,139350,298618,298256,406502,139005,297922,138673,369012,255845,219482,255541,406197,138371,138074,219193,177243,405927,334936,368753,255284,297666,177008,218974,139747,219809,177868,256215,298945,335159,139675,256162,219754,256124,299034,335235,335211,,,,,,,,,,,,
478142,14900,173,Davidson,https://stats.ncaa.org/team/173/14900,https://stats.ncaa.org/teams/478142,478142,449935,113676,66730,19765,83703,62832,16096,137721,137067,405204,254634,404520,253961,136398,334329,135688,127299,360236,218376,217711,368153,135027,217056,134377,253314,176431,175781,367504,366852,366205,133730,133093,333695,365574,216430,252687,132469,252066,364958,131854,364345,175171,297046,131251,215826,363742,251474,130668,296467,174595,130094,403945,295894,250901,295323,215257,294765,174038,214706,214153,294214,129539,128995,333139,403395,402857,213610,293666,213064,250345,332596,402318,363193,293158,212563,173529,212059,401803,249828,128475,173019,401298,362689,249322,332092,172520,248823,292659,362191,248332,127982,292175,211580,361724,211123,361283,172080,210704,360871,210309,369350,177530,139351,298619,298257,406503,139006,297923,138674,369013,255846,219483,255542,406198,138372,138075,219194,177244,405928,334937,368754,255285,297667,,,,,,,,,,,,,,,,,,,,,,,,,,,
478143,14900,175,Dayton,https://stats.ncaa.org/team/175/14900,https://stats.ncaa.org/teams/478143,478143,449936,113677,66731,19766,83704,62833,16097,137722,137068,405205,254635,404521,253962,136399,334330,135689,127300,360237,218377,217712,368154,135028,217057,134378,253315,176432,175782,367505,366853,366206,133731,133094,333696,365575,216431,252688,132470,252067,364959,131855,364346,175172,297047,131252,215827,363743,251475,130669,296468,174596,130095,403946,295895,250902,295324,215258,294766,174039,214707,214154,294215,129540,128996,333140,403396,402858,213611,293667,213065,250346,332597,402319,363194,293159,212564,173530,212060,401804,249829,128476,173020,401299,362690,249323,332093,172521,248824,292660,362192,248333,127983,292176,211581,361725,211124,361284,172081,210705,360872,210310,369351,177531,139352,298620,298258,406504,139007,297924,138675,369014,255847,219484,255543,406199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478145,14900,180,Delaware,https://stats.ncaa.org/team/180/14900,https://stats.ncaa.org/teams/478145,478145,449938,113679,66733,19768,83706,62835,16099,137724,137072,405209,254639,404525,253966,136403,334334,135694,127305,360242,218382,217717,368159,135033,217062,134383,253320,176437,175787,367510,366858,366211,133736,133099,333701,365580,216436,252693,132475,252072,364964,131860,364351,175177,297052,131257,215832,363748,251480,130674,296473,174601,130100,403951,295900,250907,295329,215263,294771,174044,214712,214159,294220,129545,129001,333145,403401,402863,213616,293672,213070,250351,332602,402323,363198,293163,212568,173534,212064,401808,249833,128480,173024,401303,362694,249327,332097,172525,248828,292664,362196,248337,127987,292180,211585,361729,211127,361286,172083,210707,360874,210312,369353,177533,139354,298622,298260,406506,139009,297926,138677,369016,255849,219486,255545,406201,138374,138077,219196,177246,405930,334939,368756,255287,297669,177010,218976,139749,219811,177870,256217,298947,,,,,,,,,,,,,,,,,,,,
478144,14900,178,Delaware St.,https://stats.ncaa.org/team/178/14900,https://stats.ncaa.org/teams/478144,478144,449937,113678,66732,19767,83705,62834,16098,137723,137070,405207,254637,404523,253964,136401,334332,135692,127303,360240,218380,217715,368157,135031,217060,134381,253318,176435,175785,367508,366856,366209,133734,133097,333699,365578,216434,252691,132473,252070,364962,131858,364349,175175,297050,131255,215830,363746,251478,130672,296471,174599,130098,403949,295898,250905,295327,215261,294769,174042,214710,214157,294218,129543,128999,333143,403399,402861,213614,293670,213068,250349,332600,402322,363197,293162,212567,173533,212063,401807,249832,128479,173023,401302,362693,249326,332096,172524,248827,292663,362195,248336,127986,292179,211584,361728,211126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478146,14900,189,Drake,https://stats.ncaa.org/team/189/14900,https://stats.ncaa.org/teams/478146,478146,449939,113680,66734,19769,83707,62836,16100,137725,137076,405213,254643,404529,253970,136407,334338,135698,127309,360246,218386,217721,368163,135037,217066,134387,253324,176441,175791,367514,366862,366215,133741,133104,333706,365585,216441,252698,132480,252077,364969,131865,364356,175182,297057,131262,215837,363753,251485,130678,296477,174605,130105,403956,295904,250911,295334,215268,294776,174050,214718,214165,294226,129551,129007,333151,403407,402869,213622,293678,213076,250357,332608,402329,363204,293169,212574,173540,212070,401814,249839,128486,173030,401309,362700,249333,332103,172531,248834,292670,362202,248343,127993,292186,211591,361734,211132,361291,172088,210712,360879,210317,369358,177538,139359,298627,298265,406511,139014,297931,138682,369021,255854,219491,255550,406206,138379,138082,219201,177251,405935,334944,368761,255292,297674,177014,218980,139753,,,,,,,,,,,,,,,,,,,,,,,,
478147,14900,194,Duquesne,https://stats.ncaa.org/team/194/14900,https://stats.ncaa.org/teams/478147,478147,449940,113681,66735,19770,83708,62837,16101,137727,137079,405216,254646,404532,253973,136410,334341,135701,127312,360249,218389,217724,368166,135040,217069,134390,253327,176444,175794,367517,366865,366218,133744,133107,333709,365588,216444,252701,132483,252080,364972,131868,213079,250360,332611,402332,363207,293172,212577,173543,212073,401817,249842,128489,173033,401312,362703,249336,332106,172534,248837,292673,362205,248346,127996,292189,211594,361737,211135,361294,172091,210715,360882,298267,406513,138084,219203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478148,14900,198,ETSU,https://stats.ncaa.org/team/198/14900,https://stats.ncaa.org/teams/478148,478148,449941,113682,66736,19771,135705,127316,360253,218393,217728,368170,135044,217073,134394,253331,176448,175798,367521,366869,366222,133748,133111,333713,365592,216448,252705,132487,252084,364976,131872,364362,175188,297063,131268,215843,363760,251492,130685,296484,174612,130111,403962,295910,250917,295340,215274,294782,174056,214724,214171,294232,129557,129013,333157,403413,402875,213628,293684,213083,250364,332615,402336,363211,293176,401821,249846,128493,173037,401316,362707,249340,332110,172538,248841,292676,362208,248349,127999,292192,211597,361739,211137,361296,172093,210717,360884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478149,14900,201,Eastern Ill.,https://stats.ncaa.org/team/201/14900,https://stats.ncaa.org/teams/478149,478149,449942,113683,66737,19772,83709,62838,16102,137729,137084,405221,254651,404537,253978,136415,334346,135707,127318,360255,218395,217730,368172,135046,217075,134396,253333,176450,175800,367523,366871,366224,133750,133113,333715,365594,216450,252707,132489,252086,364978,131874,364364,175190,297065,131270,215845,363762,251494,130687,296486,174614,130113,403964,295912,250919,295342,215276,294784,174058,214726,214173,294234,129559,129015,333159,403415,402877,213630,293686,213085,250366,332617,402338,363213,293178,212582,173548,212078,401823,249848,128495,173039,401318,362709,249342,332112,172540,248843,292678,362210,248351,128001,292194,211599,361741,211139,361298,172095,210719,360886,210322,369363,177543,139364,298632,298270,406515,139017,297934,138685,369024,255857,219494,255553,406209,138382,138086,219205,177254,405938,334947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478150,14900,202,Eastern Ky.,https://stats.ncaa.org/team/202/14900,https://stats.ncaa.org/teams/478150,478150,449943,113684,66738,19773,83710,62839,16103,137730,137085,405222,254652,404538,253979,136416,334347,135708,127319,360256,218396,217731,368173,135047,217076,134397,253334,176451,175801,367524,366872,366225,133751,133114,333716,365595,216451,252708,132490,252087,364979,131875,364365,175191,297066,131271,215846,363763,251495,130688,296487,174615,130114,403965,295913,250920,295343,215277,294785,174059,214727,214174,294235,129560,129016,333160,403416,402878,213631,293687,213086,250367,332618,402339,363214,293179,212583,173549,212079,401824,249849,128496,173040,401319,362710,249343,332113,172541,248844,292679,362211,248352,128002,292195,211600,361742,211140,361299,172096,210720,360887,210323,369364,177544,139365,298633,298271,406516,139018,297935,138686,369025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478151,14900,207,Eastern Wash.,https://stats.ncaa.org/team/207/14900,https://stats.ncaa.org/teams/478151,478151,449944,113685,66739,19774,83711,62840,16104,137732,137088,405225,254655,404541,253982,136419,334350,135711,127322,360259,218399,217734,368176,135050,217079,134400,253337,176454,175804,367527,366875,366228,133754,133117,333719,365598,216454,252711,132493,252090,364982,131878,364368,175194,297069,131274,215849,363766,251498,130691,296490,174618,130117,403968,295916,250923,295346,215280,294788,174062,214730,214177,294238,129563,129019,333163,403419,402881,213634,293690,213089,250370,332621,402342,363217,293182,212586,173552,212082,401827,249852,128498,173042,401321,362712,249345,332115,172543,248846,292681,362213,248354,128004,292197,211602,361744,211142,361301,172098,210722,360889,210325,369366,177546,139367,298635,298273,406518,139020,297937,138688,369027,255859,219496,255555,406211,138384,138088,219207,177256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
